District,CarOwnership,2019,2026,2031,2036,2046
4,1_car,17677.34061189991,18066.15906026354,18357.172964322224,18668.186731470185,19345.213701185126
4,2_cars,8714.263923605318,9190.075091005456,9578.082870578266,9998.090377303151,11130.107790667129
4,3+_cars,2535.0413856601904,2842.0458948818073,3144.0535939140996,3417.0620305099205,3898.0764141130394
1,no_car,716.5095134575055,726.7022863646109,739.6278455010543,757.5215542802938,791.3061608830587
1,1_car,3132.528308628037,3268.986975362543,3369.8327321168795,3480.5412974834535,3704.062837170199
1,2_cars,3481.821275147034,3659.3493971430357,3775.1947920902667,3892.0065583859027,4202.846479193726
1,3+_cars,1569.7473000314487,1696.5732984328959,1854.8524324266646,2007.1994525865882,2270.2368863516244
17,no_car,13770.400002766915,13040.000002655277,12741.000002605802,12517.000002571689,11999.000002481342
17,1_car,30447.800003578453,31366.000003770976,32239.000003938898,33168.00000411644,35207.000004510046
17,2_cars,15269.400000971105,16226.00000106593,16988.000001156306,17786.000001246375,19863.000001470762
17,3+_cars,5834.000000121815,6448.000000146424,7203.000000176525,7955.000000199637,9293.000000241287
15,no_car,7404.354464083068,7455.911118417106,7546.694350041329,7625.47757580009,7692.687371436615
15,1_car,17339.661755389785,18519.6270839426,19493.95599266921,20477.641554437567,22411.229456962523
15,2_cars,10447.629042863824,11448.394270189943,12207.513293054726,12970.632322175225,14821.003307369341
15,3+_cars,3840.2430249231843,4318.078106617012,4889.980347952665,5453.169291470707,6372.197487234434
16,no_car,7196.246874643303,7133.208456099441,7139.208469646654,7131.622805839014,7073.280088300323
16,1_car,19085.81728111734,20157.91055087545,21010.40981249543,21886.90907921042,23592.52907976187
16,2_cars,12442.77617613595,13350.916926025082,14013.973623685059,14682.823167588933,16369.343435667039
16,3+_cars,5027.351686699831,5535.451252273877,6159.4721175009745,6776.285825429997,7850.1919121666915
11,no_car,1722.3912457470258,1724.5109969747864,1732.342380359279,1743.576377892457,1756.031297783509
11,1_car,5410.641055210282,5709.4758188492215,5923.009157682423,6137.139881029771,6561.4144053604405
11,2_cars,4854.144006136123,5099.46220770241,5273.956330030833,5452.047834686927,5908.322360290625
11,3+_cars,2179.4803620379316,2342.489563966705,2557.1536723481836,2778.025622562264,3186.535526596281
14,no_car,599.1709724207323,603.5195764593075,614.3072844269345,625.2961107966572,642.4748810161135
14,1_car,2240.7130433432253,2363.162205404563,2461.905219326054,2558.4471171732607,2746.9331473044335
14,2_cars,2560.9834004555905,2701.905194952416,2783.0616287473886,2854.4247711938674,3043.72088832388
14,3+_cars,1330.651329453091,1469.3574488422485,1622.055754787696,1768.558533525884,2020.390918171468
13,no_car,864.0633534739535,887.653070668702,911.682299132389,942.8138863804481,992.1938396272279
13,1_car,3851.8073834813345,4063.862158131054,4227.249569650834,4389.379687673251,4715.0408195652435
13,2_cars,4479.502783979888,4720.9986029072925,4866.611792607859,5012.369146880174,5391.83134324778
13,3+_cars,2287.480295442053,2482.1110802938315,2723.7715492664356,2970.5748204358083,3424.9978811037067
12,no_car,4590.119699231135,4445.659017029989,4382.798365950267,4340.650841019363,4273.7820370900545
12,1_car,14538.739233949074,14890.521506049905,15190.792241737869,15509.489226403795,16257.588193956311
12,2_cars,10150.325945696835,10557.644421525662,10821.915212977434,11092.472885805983,11913.416439047745
12,3+_cars,4634.232604812236,4993.228092357317,5426.613847047629,5858.9995958354775,6570.7873085034635
28,no_car,11440.191728803804,11079.99204549396,10855.992269752605,10679.99244209201,10383.992718189653
28,1_car,22720.983009668318,23581.98243108033,24298.981952618462,25117.98140080944,26933.980176053858
28,2_cars,11746.19035525215,12543.989745035293,13214.98921400903,13952.988617159805,15864.987066807915
28,3+_cars,3679.396884395404,4068.996575174701,4555.996189332465,5018.995820398336,5729.9952499291585
18,no_car,5945.6451021155535,5948.088384402368,5995.305084308015,6036.521799554029,6045.311926581794
18,1_car,15301.335477118162,16336.369833166875,17181.040663972897,18032.35486683467,19707.76656448798
18,2_cars,8648.369321264134,9523.60381621719,10204.48460838899,10892.365412735238,12534.994074002483
18,3+_cars,2825.1561241022673,3192.9208819576934,3637.0184681392348,4069.8293513850067,4768.800829973188
19,no_car,834.3552747153076,849.79363997785,870.7936130286023,891.3792724968665,941.7219540623817
19,1_car,3450.3890751469335,3632.0961457058183,3783.597144535467,3940.0981343518333,4237.478657152754
19,2_cars,3640.0273343349345,3838.08689450991,3957.030449873435,4074.1811606357855,4395.661484360529
19,3+_cars,2018.248926489979,2190.5494669164455,2397.528728739924,2604.7151481356705,2969.809271669732
20,no_car,3113.4182580535944,3122.4987175676333,3145.6675590124087,3179.433816267085,3224.979374227955
20,1_car,10185.799667532523,10759.566784620754,11169.034897432619,11578.905583755077,12382.634043097278
20,2_cars,9674.30692391982,10163.590347751346,10497.096928433779,10841.006002299286,11748.733863457846
20,3+_cars,4740.9490118015,5060.541813802674,5497.880139389052,5941.010452056454,6751.50416664145
27,no_car,10669.39895416487,10523.998894796423,10408.998839403543,10296.998782835675,10058.99866512876
27,1_car,29261.593422488062,30566.993055565938,31384.99285575495,32179.99264110193,33756.992212719684
27,2_cars,25010.79089780373,26280.990561958173,27160.9904406009,28064.99033854278,30512.989962904
27,3+_cars,9126.995114823105,9913.994692024698,10885.994210908708,11799.993748893497,13384.992960586074
22,no_car,3860.651579608656,3835.886250148773,3814.2755976568233,3799.5625658561175,3746.467437697795
22,1_car,9054.95320547944,9617.108579176464,10033.366270222434,10433.985910566622,11200.928954150191
