District,CarOwnership,2019,2026,2031,2036,2046
26,1_car,102.60160788599569,-34.9999315999994,-177.0012372999954,-306.00230227999964,-645.0065258499963
26,2_cars,-80.40103490400361,-182.0025242100055,-379.00536396999996,-606.0087541499979,-1085.015304300001
26,3+_cars,-105.60197085599975,-98.0021514600021,-160.00378466999973,-277.0061943799983,-580.0120901000009
24,no_car,275.40054334800516,133.00048539000272,153.00063554999906,174.00103781000143,119.00139288999526
24,1_car,101.39938943399466,-166.00046506999934,-499.000427560004,-813.0011023199986,-1563.0014453100048
24,2_cars,-246.60025479600154,-405.99970182999823,-803.9993088899973,-1268.998763579999,-2232.9978480800055
24,3+_cars,-166.79967810000107,-150.99949961999846,-251.99934262999977,-410.9983845000006,-825.9971958000024
23,no_car,499.1992746540054,296.9995354299972,408.9993132300042,492.9991097900056,424.999081549995
23,1_car,4.8001252860049135,-278.99952938000206,-676.998978329997,-1103.9983198299888,-2024.9969337899893
23,2_cars,-355.7995118519975,-484.99945082000704,-944.9989146700027,-1450.998341999999,-2519.9970914199985
23,3+_cars,-197.99980755599972,-176.99983236999924,-324.9996198700019,-482.9994530000022,-936.9989991799939
25,no_car,83.4000287219992,42.000016970000615,49.000023319999855,57.0000295599998,40.0000356999999
25,1_car,36.00001578600131,-57.99999001999822,-168.99998713999958,-279.99998081000194,-546.99998065
25,2_cars,-78.60003517799942,-136.0000335500008,-264.000064580001,-418.0001017900004,-741.0001776299987
25,3+_cars,-55.20000944399999,-50.00000508999983,-89.00000566000017,-140.00001045,-279.0000398799998
30,no_car,0.0,0.0,0.0,0.0,0.0
30,1_car,0.0,0.0,0.0,0.0,0.0
30,2_cars,0.0,0.0,0.0,0.0,0.0
30,3+_cars,0.0,0.0,0.0,0.0,0.0
