District,CarOwnership,2019,2026,2031,2036,2046
11,3+_cars,33.031376499422095,51.06537359054846,103.93597779833271,175.02750036899943,349.26284465620665
14,no_car,-8.158659191537367,4.195530097059304,9.3910611047653,15.586590235253539,29.776536287110616
14,1_car,-4.917320804727751,43.575416870903155,78.95530588097517,117.93296055060273,213.67597489036552
14,2_cars,13.675981265944756,64.9608961615404,120.92737868953145,177.89386412185968,300.02236632411496
14,3+_cars,16.310615505163696,33.77653433093997,76.54747524212848,127.11171351117036,248.02790012077025
13,no_car,-7.545763826342181,8.821287765455736,17.143720245194118,28.954255299654506,56.551547990561176
13,1_car,-13.51848124129765,61.025459099204,116.9081062157511,180.88236499551567,339.21844426176085
13,2_cars,24.68205503391073,105.78221251993,195.82885847658326,295.83021467726303,510.4400723578956
13,3+_cars,29.817448985133524,55.041952344139645,114.62319565189182,188.7850954861542,376.34394636223215
12,no_car,-71.65577841904997,-7.286874953620099,0.4262540255613203,9.852501391157602,69.41814433547643
12,1_car,-34.967269703003694,149.99193381616897,304.9838650887068,476.11517263559654,910.5171873834151
12,2_cars,84.33941917585071,212.69696538217613,404.6808027084189,629.3777817618156,1146.7636338729553
12,3+_cars,64.02302033785236,91.41814375381182,195.83629407207627,331.6807092438994,648.361413365028
28,no_car,-226.1998232169517,-62.99994823949055,-87.99991576984212,-129.99987047832838,-102.99986976845867
28,1_car,32.399983674669784,248.99983843365771,488.9996788876233,767.9994938582167,1478.9990133153296
28,2_cars,193.1998456687361,305.9997687062787,596.9995385969723,968.9992419888858,1846.998544326174
28,3+_cars,83.99992891172633,68.99994811790793,151.99988598871278,276.99978831693534,535.9995820324511
18,no_car,-111.47408595281377,21.643335983717407,47.93002309188432,56.57336634229614,125.43345795719779
18,1_car,-8.102082728302776,280.2236185973343,547.1605361587172,816.0974587616693,1445.1181123719944
18,2_cars,127.80414667575678,305.7271048315397,588.2374609328654,921.9645771184187,1678.7055129244218
18,3+_cars,59.23212728771523,87.07684390473514,181.44039601092936,311.73399927485934,581.2512537797484
19,no_car,-9.313017899953593,7.207149914364209,15.207145873001082,21.999982310217433,48.03576127742372
19,1_car,-9.37288353924123,55.97177630652732,103.52924211036225,155.50102143376034,285.68751703430644
19,2_cars,16.76160736455995,83.00755685783315,153.18648992480394,231.19405201915697,403.0377987917582
19,3+_cars,24.41582433921144,46.48587217928343,98.17889847954939,163.70055001629316,321.19394587169927
20,no_car,-45.00005045547141,19.987039024860223,36.3766977012765,57.76638749669655,123.33793003832807
20,1_car,-15.592227930515946,167.54574188924744,318.29941061634963,485.24788942829036,890.9241893036069
20,2_cars,74.50916016967494,242.1043236782134,448.22165280094487,681.9363678423888,1205.3529479474582
20,3+_cars,65.9688931197561,102.93523421318423,213.06527632514553,352.9745892436358,682.7411396916868
27,no_car,-200.40000126481937,35.999980469132424,85.99994734184656,123.99992155181644,305.9998641037255
27,1_car,-43.199975940609875,502.9998764525917,953.9997633622406,1436.9996501819624,2561.9993831575666
27,2_cars,272.99996575086334,701.9997774597941,1325.9995957956016,2038.9994037137621,3599.9990205988106
27,3+_cars,164.39993968935232,213.9998683736667,453.9997323127427,761.999557523688,1468.9991192035122
22,no_car,-76.51701415461048,8.283342167972478,18.6178837276384,22.464308870035893,66.18092435600738
22,1_car,-1.8756812032243033,160.81166443517577,299.2138373104117,453.0766916557568,824.8333904673527
22,2_cars,94.03766815912604,202.47342579216456,387.0254651989262,600.7274381749712,1086.076511823895
22,3+_cars,49.4906438356993,58.79518652243041,126.05105932578999,213.48789355878534,407.3067179635823
29,no_car,-154.19997624083408,20.99999859827585,59.00000288609954,77.00000694900518,211.9999810090285
29,1_car,-44.39993493480506,377.99993957699553,730.9998757921858,1108.9998572662953,1991.999726908478
29,2_cars,198.5999310406678,457.9998449823979,880.9997139194347,1357.9995671912147,2419.9992827403184
29,3+_cars,125.99993821498992,163.9999258908574,343.9998454652441,578.9997285537065,1125.9994876652236
21,no_car,-25.199244839459197,-1.9999458937991221,-0.9999754118666715,1.9998214008355717,21.999099865941844
21,1_car,-19.79918835940134,53.9982446612712,106.99653643111651,163.99487210177085,311.9898754019014
21,2_cars,31.79893731077027,89.99684438881741,171.9938930677381,263.9907370748306,467.98374466923906
21,3+_cars,31.19883401447305,43.998226819294814,94.99624575129565,163.9933489420655,335.98655488239183
26,no_car,-49.20080948742634,21.00006618277712,47.000311982185394,75.00047966152306,173.0015102989496
26,1_car,-64.80109622727468,197.00244099424162,390.00471910093074,597.0076050093521,1124.0140306716967
26,2_cars,93.60131625033864,300.00454468672433,571.0089524530267,882.0134010708662,1568.023420855212
26,3+_cars,82.20157986969934,118.0026029180317,269.0055320125848,459.0089552302552,893.0181953237643
24,no_car,-211.2005431744601,40.99990903539219,106.99982652702602,133.9998179285758,312.9997271767388
24,1_car,-49.79946936496708,523.0002063326756,1006.0004389555979,1568.000100502024,2752.0005426564203
24,2_cars,250.20014052754414,590.9991117551617,1156.998141026721,1794.9974569458536,3218.995826319424
24,3+_cars,131.99971773047673,163.9992738857527,361.9983910445035,595.9980657110009,1147.9960084113682
23,no_car,-394.1993695519632,70.9999526363099,179.9998026582798,181.9998236444626,429.99954688879006
23,1_car,52.79978219583427,673.9989604047005,1307.9980472067036,2004.9970134512841,3537.9948379356065
23,2_cars,338.99953889566314,628.9992921226185,1226.9986174208898,1948.9977847406844,3570.995870820341
23,3+_cars,163.19982726127455,164.99985536438817,341.9997049030735,620.9994121313503,1197.998782146
25,no_car,-69.60001558613976,13.999994977055849,34.999993188548615,38.999996428184204,93.99999415179491
25,1_car,-15.000010118314094,182.00001211277595,353.00001891694774,525.0000380478614,917.0000800831676
25,2_cars,82.80002852314738,194.00004906245067,377.0000938082485,584.00014846045,1047.000288395193
25,3+_cars,44.40000611084588,55.99999850152062,119.0000051080765,211.00000491086348,397.00003116497646
30,no_car,0.0,0.0,0.0,0.0,0.0
30,1_car,0.0,0.0,0.0,0.0,0.0
30,2_cars,0.0,0.0,0.0,0.0,0.0
30,3+_cars,0.0,0.0,0.0,0.0,0.0
