District,CarOwnership,2019,2026,2031,2036,2046
21,2_cars,-26.999134231291464,-51.99819785609634,-110.99614501511314,-179.99372681733803,-319.9890200622167
21,3+_cars,-38.398487854774885,-37.998469756792474,-69.99718450758428,-105.99583107580202,-218.99141074365252
26,no_car,64.20118318797677,26.00063961543856,19.000761211648296,16.00069050908769,-40.9998391181357
26,1_car,102.60160789325892,-34.99993160908707,-177.00123736610294,-306.00230242151883,-645.0065261313848
26,2_cars,-80.4010349786513,-182.0025243241107,-379.0053641925133,-606.0087545110564,-1085.0153049664605
26,3+_cars,-105.60197087864799,-98.00215147396284,-160.00378470701435,-277.0061944290328,-580.0120901768669
24,no_car,275.4005433070124,133.00048536201393,153.0006355572732,174.00103780520294,119.00139291265259
24,1_car,101.39938937787883,-166.00046500965254,-499.00042735909665,-813.001101992053,-1563.0014446941896
24,2_cars,-246.60025472948837,-405.9997016797679,-803.9993086074937,-1268.9987631157455,-2232.997847240109
24,3+_cars,-166.79967804524858,-150.9994995637344,-251.99934254675009,-410.9983843449354,-825.9971954658376
23,no_car,499.199274632203,296.9995354085877,408.9993131383708,492.99910967186224,424.99908141650303
23,1_car,4.800125276247854,-278.9995294647597,-676.9989785221842,-1103.9983200935749,-2024.9969343270714
23,2_cars,-355.79951183440426,-484.99945082124395,-944.9989146557964,-1450.9983420171884,-2519.997091501864
23,3+_cars,-197.9998075388703,-176.9998323603022,-324.9996198319177,-482.9994530115782,-936.9989991966431
25,no_car,83.40002841017485,42.00001681619142,49.00002320986687,57.000029418223676,40.0000357005797
25,1_car,36.000015497958884,-57.99998986288119,-168.99998651927672,-279.9999797486689,-546.9999783594722
25,2_cars,-78.60003483072433,-136.00003288331754,-264.00006326531366,-418.0000996797917,-741.0001738393239
25,3+_cars,-55.20000912664227,-50.00000479992332,-89.0000051668012,-140.00000961165733,-279.00003821142445
30,no_car,0.0,0.0,0.0,0.0,0.0
30,1_car,0.0,0.0,0.0,0.0,0.0
30,2_cars,0.0,0.0,0.0,0.0,0.0
30,3+_cars,0.0,0.0,0.0,0.0,0.0
