District,Sum of 2019,Sum of 2026,Sum of 2031,Sum of 2036,Sum of 2046
1,-6.501462455912588,4.965013744364114,10.896097636351215,17.861223170177936,39.656154658783635
2,-105.16577638399758,35.806909827293566,84.82687564993284,122.62318818409949,261.6709910429281
3,-109.95199266071359,11.923849816381335,38.91340410883549,65.88068509199184,175.88156857978174
4,-154.80224896147865,-42.00009440668691,-51.00017932153696,-73.99987581021105,-27.999140667830943
5,-194.97839277180174,-4.998740857334269,12.000662596923576,7.001245525905688,107.9899310103574
6,-66.9442205995988,-5.713120395041642,2.5737523307893753,3.1475047859894403,52.581859729868484
7,-26.939028068210973,13.895292383901051,27.238687344440223,37.58172460743481,84.26831705785708
8,-101.15156683592613,45.823691354047696,88.67959373395661,114.50731936044576,229.4900867370361
9,-521.249653402585,-81.92336201440412,-50.912714852034696,-73.87948736321414,163.1207486625426
10,-522.568508717497,16.001517306864116,88.997827823634,78.99967300005301,322.99062228522234
11,-26.99999404567984,8.013074700145808,15.6235346924841,23.23399504847839,52.66275784686127
12,-71.65577841904997,-7.286874953620099,0.4262540255613203,9.852501391157602,69.41814433547643
13,-7.545763826342181,8.821287765455736,17.143720245194118,28.954255299654506,56.551547990561176
14,-8.158659191537367,4.195530097059304,9.3910611047653,15.586590235253539,29.776536287110616
15,-130.92591057938807,38.3566512579946,81.06994648067848,101.42659111207195,197.56647335448997
16,-132.2870255703483,15.792847590731071,33.79285650289512,33.000021689867935,114.96426527114272
17,-258.0000000433156,-54.000000000962245,-67.9999999979118,-111.99999999989086,-69.99999998878047
18,-111.47408595281377,21.643335983717407,47.93002309188432,56.57336634229614,125.43345795719779
19,-9.313017899953593,7.207149914364209,15.207145873001082,21.999982310217433,48.03576127742372
20,-45.00005045547141,19.987039024860223,36.3766977012765,57.76638749669655,123.33793003832807
21,-25.199244839459197,-1.9999458937991221,-0.9999754118666715,1.9998214008355717,21.999099865941844
22,-76.51701415461048,8.283342167972478,18.6178837276384,22.464308870035893,66.18092435600738
23,-394.1993695519632,70.9999526363099,179.9998026582798,181.9998236444626,429.99954688879006
24,-211.2005431744601,40.99990903539219,106.99982652702602,133.9998179285758,312.9997271767388
25,-69.60001558613976,13.999994977055849,34.999993188548615,38.999996428184204,93.99999415179491
26,-49.20080948742634,21.00006618277712,47.000311982185394,75.00047966152306,173.0015102989496
27,-200.40000126481937,35.999980469132424,85.99994734184656,123.99992155181644,305.9998641037255
28,-226.1998232169517,-62.99994823949055,-87.99991576984212,-129.99987047832838,-102.99986976845867
29,-154.19997624083408,20.99999859827585,59.00000288609954,77.00000694900518,211.9999810090285
30,0.0,0.0,0.0,0.0,0.0
