District,CarOwnership,2019,2026,2031,2036,2046
12,no_car,4.20000201244784,16.0000059416534,23.000011518217434,33.00001584942038,50.00002284315997
12,1_car,6.4278779274700355,22.426264010524392,37.42627168889703,55.85253419381661,88.85255969403443
12,2_cars,-7.627879081584979,-26.7131409451722,-43.42627498050933,-61.13941100014017,-96.13943604816632
12,3+_cars,-3.6000016392317775,-11.000005550213245,-16.713133170634137,-25.71313799740892,-42.42627133926089
28,no_car,14.99998573852099,46.99996113438465,79.99993249886938,115.99989921201086,182.99984824863895
28,1_car,6.599992520674277,23.999975137397996,41.999956465693685,62.99993525247555,125.99986867604093
28,2_cars,-14.99998735492045,-55.99994907019209,-96.99991485308055,-141.99987304999922,-242.99978273774104
28,3+_cars,-2.9999993124147295,-14.999985365484918,-27.999973376864546,-36.9999670733514,-62.999942125130474
18,no_car,8.786008962588312,27.643348827553382,42.28669642978821,61.286696530931295,98.57338965842155
18,1_car,2.1860140728131228,19.286705610857098,36.573412256740994,53.21676384071907,102.79017403493344
18,2_cars,-9.986011356397285,-35.28670391237756,-62.57340471484349,-90.21675157178106,-152.79016056900582
18,3+_cars,-2.9999996536867,-9.643350607288085,-15.286705697294565,-26.286703887042677,-47.57340447404022
19,no_car,0.7242945675205874,1.4143161032212674,2.621475062818945,2.8286324001194316,4.242952750928907
19,1_car,1.200000793099207,6.621472525700938,10.828629506337165,13.242948408081702,21.071582301085982
19,2_cars,-1.4485898827183519,-4.621475925547202,-9.035791276551208,-10.450109195276582,-16.485901614255454
19,3+_cars,-0.1242948693886774,-3.207156804583974,-4.414313684395438,-6.828630019861521,-9.03578901299943
20,no_car,2.4000002939214937,9.999999569986358,14.000002322481123,23.000040099259877,37.00000190118499
20,1_car,5.400024233984368,22.194806511408387,35.79227059028199,57.38969384473967,91.5845419070356
20,2_cars,-7.558429414995771,-23.19480973053942,-40.1948491396779,-57.19488698576242,-94.38969642186021
20,3+_cars,-2.4000002203611075,-10.000037709923163,-13.597463459567734,-22.597463002261975,-38.19484535594529
27,no_car,11.999999632391336,46.00000049617665,69.99999585342448,100.000000173648,162.00000351574454
27,1_car,15.599996854380151,65.99998937928103,110.99997593565058,165.99997332421117,279.999960540732
27,2_cars,-23.99999754547389,-89.99999228086381,-142.99998579833118,-203.99998526454874,-350.999979629305
27,3+_cars,-5.4000022356540285,-21.999990957079717,-40.99999465945439,-54.999988716223015,-90.99998068517925
22,no_car,4.53784616693838,16.56307016481105,28.126147844679508,38.689219938118185,63.63802940507003
22,1_car,5.1071285303023615,19.92138366958352,34.38207541583506,51.968926281509994,93.91408133981895
22,2_cars,-7.507127267409487,-26.972575955524917,-47.43326508876271,-69.45703538516591,-125.68191538849896
22,3+_cars,-1.5378476679302366,-6.948805289368465,-13.460694250371034,-19.409500759101775,-35.484458853008164
29,no_car,9.000001273971066,30.000000513111445,54.99999611341809,78.99999738563565,129.99999596710404
29,1_car,9.59999452359989,44.999974305748765,79.99995608787867,114.99994101417906,192.99989612245554
29,2_cars,-13.799994808012343,-57.99997917538349,-96.9999690848781,-145.9999504107509,-239.9999244064602
29,3+_cars,-4.799997257334326,-17.99999241634123,-28.999988962653333,-45.999979878361046,-75.99997129103213
21,no_car,1.1999489367815386,4.999876244949746,4.999917947533959,9.999745842406355,14.999623888170163
21,1_car,2.9998759900545338,11.999584945021525,16.99942773370185,24.99909917889363,38.99865031912486
21,2_cars,-2.999926435399175,-10.999671607823984,-16.999464459809133,-24.99921907130738,-35.998931833578354
21,3+_cars,-1.1999263820503074,-4.999791993543113,-6.999709311825427,-9.999670094824069,-16.999425234778755
26,no_car,4.200091798056292,11.000100974918041,13.000171277286881,25.00027129320233,35.000352805996954
26,1_car,6.600156442627849,31.000517764976394,50.000822782092655,76.00113988508383,120.00175464673885
26,2_cars,-9.000098308832094,-28.000447940225058,-49.00066084312493,-69.00094295058989,-108.00129999957608
26,3+_cars,-1.200082095830112,-11.000262322649178,-21.000310504708068,-30.00042629671225,-49.000722372516066
