District,Population,2019,2026,2031,2036,2046
15,jobs,31799.529791144145,33177.0032053351,33532.48590336161,33619.33909295049,32749.3106711821
15,workers,36697.62688092032,38899.79373402553,39628.059525857956,39592.13637319333,39246.79348477333
16,under16,15676.462911015366,14963.187848969623,13649.524706579507,12848.57538810836,13029.29674784104
16,16-74,67963.2967796343,68181.24391024832,68911.8506806347,68447.13704165503,64755.1760191562
16,75+,13075.711404533848,15905.443229832112,17063.34931942971,18682.176454038177,22194.65190439854
16,HHs,43621.98784935042,45025.5452705181,45942.42310791502,46702.78678734113,47695.42174641769
16,jobs,63106.168766290444,65882.36974692492,66582.2906986612,66756.42630387099,65029.31319430472
16,workers,41633.45947285861,43137.725678750154,43286.48297384832,42830.07621713506,42255.75420291304
11,under16,6288.985574834502,6003.695896963751,5542.524619151896,5252.094533728172,5320.575591370301
11,16-74,23481.997934536113,23255.308569442906,23271.750432098605,22991.320358338715,21769.637882001312
11,75+,4297.719528589994,5543.994498645266,5977.866382690469,6501.790552454683,7503.989218478988
11,HHs,14114.812219687137,14494.01436022588,14714.60000916714,14881.743821168548,15076.108546828233
11,jobs,16980.407694125075,17732.901334371254,17923.21377329218,17970.64253701626,17505.367975441888
11,workers,15701.78793459453,16061.992756763217,16105.499987279634,15952.577103367914,16058.292091205954
14,under16,3053.9822668211164,2932.8492921555417,2674.000133181461,2516.4917541398704,2535.877236496079
14,16-74,11449.396207100837,11581.458653484025,11701.190432922824,11630.631724118504,11033.391471867804
14,75+,1703.848053723706,2109.1676515506897,2270.8715697523553,2473.150905697214,2886.307328584055
14,HHs,6709.651703833264,6930.274039250018,7054.396938970224,7137.145543158474,7205.3019787878275
14,jobs,9233.562821930229,9625.25552881131,9727.210820609478,9752.199643785516,9499.70806229416
14,workers,7433.097922366185,7882.955900160534,7992.670927646237,7963.095468955524,7837.57595614126
13,under16,5224.125819069481,5120.294790144445,4761.425327390412,4522.0960821495555,4607.636563810984
13,16-74,20028.60553366158,20021.303304162895,20269.076959948125,20269.668985632747,19471.226911357415
13,75+,2771.1403475513753,3534.175715065524,3765.5941071302245,4055.447471112348,4719.887505089455
13,HHs,11438.672963491184,11828.561146654973,12060.784367258479,12246.966533279607,12497.52878547203
13,jobs,15738.516172596268,16319.775119465956,16494.854866509944,16537.570927546825,16110.789855479228
13,workers,13603.288157062607,14207.423882265597,14437.394240592459,14455.868969033429,14654.911570965807
12,under16,10213.898344995241,9446.6186982187,8600.11763013948,8092.731741476165,8086.4448743417315
12,16-74,50586.19843181406,49491.16606962494,49220.22280713443,48345.45934879924,44826.619543292014
12,75+,13778.162082891437,16909.259705755736,17993.31794552634,19132.941847895225,21702.312843192423
12,HHs,33860.02233685039,34256.675295421745,34461.659153239496,34571.36421455342,34586.07736575564
12,jobs,37865.57687144899,39655.63338180739,40080.150325363014,40184.707842139935,39144.698297873125
12,workers,29780.557165271355,30827.048420271436,30657.22020350864,30216.268709669173,29614.48088753221
28,under16,19304.98123859218,18040.98254889486,16366.984177225511,15390.985138193408,15668.984895322832
28,16-74,77206.9356073575,77953.93498885605,78914.93447831915,78831.9347451871,75765.93717720443
28,75+,11721.59305059893,13720.991835828458,14515.991312368184,15707.990547193627,18771.988627995423
28,HHs,49480.16206024018,50482.961349828896,51206.960834312384,51882.96033752981,52981.95950509829
28,jobs,58526.95405262413,61206.952695244196,61860.95218763532,62021.95206876854,60419.953305498
28,workers,49312.55735418354,51626.955474119575,52250.955002274706,52019.95524474,50916.95634175223
18,under16,11711.28597111264,11279.96717719652,10251.352269107309,9569.037925335611,9742.40150955595
18,16-74,49085.28733868501,49967.47990459348,51127.731176271445,51458.164650625105,49575.515127009945
18,75+,10159.506015932342,12189.344193034885,12920.3019007031,14000.273436935491,16748.097347685278
18,HHs,32632.931240997757,34013.5149855411,34961.05285395082,35782.51389286407,36961.63208444963
18,jobs,26493.070955671807,27620.997563993893,27915.514875152818,27988.66169268793,27265.690095661223
18,workers,28633.969116835273,30465.20178408759,31026.9358356769,31060.85900709851,30888.201719535664
19,under16,4364.341019345935,4164.815924553383,3802.47878779201,3581.427892520408,3635.7065732646497
19,16-74,16206.521828999837,16298.774903684169,16398.168522558444,16254.88225064956,15508.842422523512
19,75+,2568.6935229410783,3143.5626947859037,3386.6569159965497,3719.830243446124,4432.355859513245
19,HHs,9913.424745813074,10240.467709495566,10453.590112854681,10630.226626350233,10862.591920988878
19,jobs,9482.439362043204,9873.638837913677,9979.717977628614,10005.582393251927,9747.695277408206
19,workers,10335.152170318353,10701.286723172849,10753.529688365998,10703.936430211112,10651.258529798857
20,under16,12394.276230308875,11844.362238628524,10941.528195535688,10374.9545690565,10515.473071683828
20,16-74,47206.23223532077,46733.92267424926,46718.48123165554,46133.90828844893,43699.575277700875
20,75+,6364.5198505760545,8274.052286478218,8953.182490334475,9762.260962878663,11294.069211461705
20,HHs,27608.717957847897,28356.118385635295,28786.53363985109,29117.38994114387,29502.024391708386
20,jobs,32950.529354979124,34373.24340638587,34738.93254320392,34829.504163104255,33930.774921873766
20,workers,32729.167088840728,33409.16841396109,33485.66276237972,33091.58447885678,33222.866560750364
27,under16,35529.991039489425,33219.99151284332,29999.992311419806,28104.9927304635,28144.99266555429
27,16-74,127227.36307606164,127398.96227624756,127430.96164419764,125359.96205047608,117424.96438789027
27,75+,13272.993147279729,16926.991459931494,18012.991057896124,19462.99035802668,22481.988866794567
27,HHs,73816.17848350976,75230.97791814097,75616.97778387919,75664.97775543986,75229.97791493064
27,jobs,97960.19993508585,102464.00007347441,103554.00008035154,103828.00007465696,101145.00007164049
27,workers,92132.77536063462,95100.97397504219,95048.97355010246,93519.97375060695,92238.97380084239
22,under16,10159.098035959223,9924.941889240657,9214.207159660877,8733.949509535632,8878.560019896868
22,16-74,36456.07559947655,36485.948760093655,36812.15170825439,36714.844613060355,35276.38598340521
22,75+,4564.1502889787935,5829.7746218982265,6220.2571992456615,6703.141961841297,7805.538534090447
22,HHs,21579.44948707511,22306.799109430918,22740.162717782703,23088.939522828925,23555.173281454372
22,jobs,28780.23595968387,29958.66866827167,30278.966787563633,30357.983273281454,29573.200495669225
22,workers,25867.79551181912,26974.729073124494,27236.9736729487,27182.068860974156,27558.083218234613
29,under16,22681.390742250805,21769.99088815759,19982.991594367817,18769.992078618983,18868.99196227516
29,16-74,88057.3640743444,89953.9630263347,91226.96207836567,90820.96190280563,86043.96374791629
29,75+,13485.794872133127,17017.993692575084,18516.99310978042,20277.99236321947,23887.990856113123
29,HHs,53063.58049999416,55403.97957229217,56442.979157863636,57129.97884437979,57745.978472182906
29,jobs,70971.17219414872,75097.97069040195,75892.97039964063,76089.97034013366,74120.97111498084
29,workers,60517.17499771134,64340.97314825294,65264.97254605609,64921.972389940776,64140.97258337216
21,under16,5626.594521607337,5201.810093953851,4741.826836122324,4468.836783060634,4477.8364217552835
21,16-74,23235.34850490851,22704.168742522943,22423.179512997973,21951.196867536702,20487.250712834786
21,75+,4161.039778018412,5122.802536319805,5459.789474719264,5808.775921066859,6590.745765054597
21,HHs,14260.078601715546,14421.473029649274,14505.470079500155,14551.468492092783,14557.468324622001
21,jobs,17597.661954423842,18348.439133876072,18544.433164389728,18592.43166910716,18111.446350766255
21,workers,14867.451482982025,15260.4377209284,15097.443976890601,14797.455580987269,14436.469088990863
26,under16,13911.67039642487,13473.250690757406,12299.22759066646,11489.213819656608,11408.21408764758
26,16-74,61346.12171237587,61011.11178231576,61642.10885910624,61075.092405926334,57195.015479851325
26,75+,13541.79139649683,16179.235119885632,16809.252418127373,17712.269819714304,20092.308947127
26,HHs,39167.449715587485,40312.65931521288,40857.663457086186,41153.66506995034,41237.662976485764
26,jobs,38080.61210570387,40128.63725060517,40556.64400159247,40662.64568298975,39612.62903447679
26,workers,38253.49920651552,40122.72542067167,40576.72243033145,40246.70855328412,39673.69178328196
24,under16,26928.961856809314,25608.965998643722,23192.96848406915,21590.970109662194,21431.9700323377
24,16-74,107830.65602241573,109004.85093289902,109870.84738740003,108725.84616243385,101467.86154120536
24,75+,16147.784665817928,19479.980140821317,20788.976921175352,22176.975407869028,25583.971011533053
24,HHs,66603.96234813095,68624.96118137833,69434.96098589619,69745.961144453,69374.96194018114
24,jobs,87702.56312339901,92529.96265758094,93516.96229729362,93761.96221357945,91337.9631714533
24,workers,70699.9245425955,74551.91805253334,75293.9171863178,74979.92196199816,72978.92387600258
23,under16,32123.758499231608,31505.95833547923,27914.963673398117,25705.966834394567,25540.967013360183
23,16-74,140405.22893692378,142502.8236102864,144874.81929999,143669.8202419054,134483.8304090375
23,75+,16330.581210293572,19041.979081391448,20041.978104677553,21651.97575968879,25266.970881225214
23,HHs,86855.0834765606,89436.88009820993,90396.87898077045,90657.87886580845,89706.88082496528
23,jobs,91745.14957188774,97362.94676676055,98401.94619505039,98659.94605602267,96109.94744310387
23,workers,89372.29304260963,94571.88560642666,96049.88289719717,96707.88057888602,94537.88268019128
25,under16,7846.605723892549,7161.005972512805,6361.005315062389,5880.0049131122705,5770.005000714307
25,16-74,34218.81220043508,34745.01238488358,35314.01227164214,35007.012076062354,32757.011616623742
25,75+,7792.198967980499,9220.998747824622,9605.998766776429,10199.998780408001,11709.998673630667
25,HHs,22968.00578995114,23744.005827371417,24112.00578197967,24325.005681053073,24406.005381566196
25,jobs,22955.000987399548,24161.001441891858,24417.00146021558,24484.00146130499,23850.001420600373
25,workers,20644.409500917318,22086.00983857584,22447.009902044796,22366.010025319185,21914.009708904272
30,under16,0.0,0.0,0.0,0.0,0.0
30,16-74,0.0,0.0,0.0,0.0,0.0
30,75+,0.0,0.0,0.0,0.0,0.0
30,HHs,0.0,0.0,0.0,0.0,0.0
30,jobs,0.0,0.0,0.0,0.0,0.0
30,workers,0.0,0.0,0.0,0.0,0.0
